miRNA,mLi_1,mLi_2,mLi_3,mLu_1,mLu_2,mLu_3,nCR_1,nCR_2,nCR_3,nLi_1,nLi_2,nLi_3,nLu_1,nLu_2,nLu_3,pCRC_1,pCRC_2,pCRC_3
Hsa-Mir-3059_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3059_5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3085_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3085_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3121_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3121_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3126_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3126_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3127_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3127_5p,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
Hsa-Mir-3130_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3130_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3136_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3136_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3138_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3138_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3140_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3140_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3144-v1_3p*/3144-v2_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3144-v1_5p/3144-v2_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3145_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3145_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3146_3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3146_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3150_3p,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Hsa-Mir-3150_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3163_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3163_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3164_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3164_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3171_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3171_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3173_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3173_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3174_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3174_5p,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hsa-Mir-3179-P1_3p/3179-P2_3p/3179-P3_3p/3179-P4_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3179-P1_5p*/3179-P2_5p*/3179-P3_5p*/3179-P4_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3180-P1_3p/3180-P2_3p/3180-P3_3p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
Hsa-Mir-3180-P1_5p/3180-P2_5p/3180-P3_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Hsa-Mir-3186_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3186_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3187_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3187_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3194_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3194_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-31_3p*,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Hsa-Mir-31_5p,107.0,7.0,5.0,113.0,5.0,1018.0,3.0,4.0,0.0,7.0,2.0,0.0,4.0,10.0,37.0,23.0,12.0,251.0
Hsa-Mir-3200_3p,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0
Hsa-Mir-3200_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-324_3p*,12.0,4.0,12.0,0.0,12.0,10.0,18.0,9.0,5.0,15.0,9.0,3.0,0.0,14.0,8.0,4.0,7.0,9.0
Hsa-Mir-324_5p,35.0,15.0,37.0,12.0,26.0,21.0,27.0,48.0,15.0,17.0,20.0,5.0,20.0,23.0,29.0,17.0,26.0,16.0
Hsa-Mir-325_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-325_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-326_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,43.0,0.0,9.0,0.0,0.0
Hsa-Mir-326_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-328_3p,22.0,44.0,27.0,6.0,0.0,3.0,26.0,17.0,31.0,63.0,26.0,73.0,78.0,53.0,9.0,0.0,0.0,10.0
Hsa-Mir-328_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-32_3p*,0.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0
Hsa-Mir-32_5p,58.0,41.0,5.0,7.0,15.0,27.0,9.0,12.0,16.0,14.0,37.0,4.0,6.0,5.0,48.0,11.0,14.0,16.0
Hsa-Mir-33-P1_3p*,5.0,0.0,0.0,5.0,3.0,4.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0
Hsa-Mir-33-P1_5p,11.0,6.0,3.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Hsa-Mir-33-P2_3p*,5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
Hsa-Mir-33-P2_5p,26.0,13.0,0.0,8.0,19.0,7.0,0.0,3.0,4.0,6.0,31.0,4.0,0.0,0.0,15.0,12.0,3.0,15.0
Hsa-Mir-330-v1_3p/330-v2_3p,0.0,7.0,9.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0
Hsa-Mir-330-v1_5p*/330-v2_5p*,33.0,15.0,2.0,0.0,10.0,11.0,15.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,3.0,11.0,11.0,5.0
Hsa-Mir-331_3p,130.0,27.0,131.0,18.0,65.0,40.0,123.0,106.0,107.0,125.0,76.0,59.0,75.0,94.0,53.0,37.0,121.0,48.0
Hsa-Mir-331_5p*,0.0,4.0,3.0,4.0,5.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
Hsa-Mir-335_3p*,520.0,272.0,233.0,304.0,466.0,251.0,67.0,115.0,54.0,112.0,89.0,40.0,30.0,58.0,116.0,78.0,260.0,150.0
Hsa-Mir-335_5p,347.0,206.0,116.0,80.0,145.0,97.0,37.0,59.0,38.0,164.0,89.0,83.0,51.0,85.0,194.0,18.0,79.0,33.0
Hsa-Mir-337_3p,9.0,7.0,3.0,0.0,5.0,4.0,2.0,6.0,3.0,5.0,7.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0
Hsa-Mir-337_5p*,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-338-P1_3p,59.0,113.0,5.0,27.0,94.0,106.0,88.0,94.0,156.0,15.0,33.0,17.0,77.0,89.0,381.0,21.0,19.0,46.0
Hsa-Mir-338-P1_5p*,3.0,0.0,3.0,3.0,8.0,7.0,7.0,11.0,14.0,5.0,6.0,0.0,11.0,9.0,21.0,0.0,5.0,0.0
Hsa-Mir-339_3p,58.0,136.0,80.0,22.0,66.0,30.0,44.0,28.0,15.0,44.0,57.0,15.0,24.0,12.0,37.0,18.0,92.0,33.0
Hsa-Mir-339_5p,47.0,52.0,67.0,27.0,67.0,41.0,33.0,39.0,18.0,31.0,15.0,6.0,8.0,16.0,25.0,14.0,64.0,20.0
Hsa-Mir-34-P1_3p*,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-34-P1_5p,232.0,75.0,59.0,87.0,83.0,147.0,107.0,134.0,156.0,67.0,88.0,53.0,42.0,120.0,201.0,16.0,133.0,69.0
Hsa-Mir-34-P2a_3p*,2.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,35.0,31.0,0.0,0.0,0.0
Hsa-Mir-34-P2a_5p,15.0,0.0,0.0,17.0,13.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,118.0,0.0,0.0,0.0
Hsa-Mir-34-P2b_3p*,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,42.0,3.0,0.0,2.0
Hsa-Mir-34-P2b_5p,145.0,13.0,5.0,81.0,59.0,436.0,5.0,11.0,11.0,0.0,0.0,0.0,156.0,266.0,1169.0,0.0,3.0,19.0
Hsa-Mir-34-P3a_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-34-P3a_5p/34-P3b_5p,0.0,0.0,0.0,5.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,32.0,0.0,0.0,0.0
Hsa-Mir-34-P3b_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-34-P3c_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-34-P3c_5p,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,10.0,0.0,0.0,0.0
Hsa-Mir-340_3p*,13.0,12.0,2.0,4.0,4.0,0.0,3.0,8.0,4.0,7.0,23.0,12.0,0.0,3.0,7.0,0.0,7.0,5.0
Hsa-Mir-340_5p,472.0,158.0,95.0,296.0,350.0,376.0,131.0,195.0,120.0,262.0,737.0,193.0,91.0,245.0,451.0,110.0,204.0,174.0
Hsa-Mir-342_3p,299.0,98.0,150.0,136.0,118.0,439.0,481.0,327.0,154.0,345.0,104.0,174.0,176.0,655.0,393.0,51.0,209.0,54.0
Hsa-Mir-342_5p*,8.0,12.0,6.0,0.0,0.0,0.0,12.0,3.0,3.0,18.0,3.0,14.0,11.0,11.0,7.0,0.0,4.0,4.0
Hsa-Mir-345_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-345_5p,158.0,110.0,92.0,39.0,65.0,65.0,52.0,52.0,20.0,95.0,104.0,64.0,37.0,33.0,57.0,73.0,180.0,45.0
Hsa-Mir-346_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-346_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3605_3p,0.0,19.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,4.0,10.0,4.0,6.0,0.0,0.0,5.0,3.0
Hsa-Mir-3605_5p,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0
Hsa-Mir-361-v1_3p*/361-v2_3p,103.0,163.0,115.0,38.0,48.0,45.0,95.0,101.0,49.0,222.0,118.0,110.0,97.0,73.0,77.0,48.0,101.0,97.0
Hsa-Mir-361-v1_5p/361-v2_5p*,174.0,131.0,212.0,89.0,105.0,88.0,109.0,160.0,87.0,234.0,103.0,94.0,72.0,160.0,119.0,44.0,142.0,58.0
Hsa-Mir-3611_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3611_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3612_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3612_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3613_3p*,4.0,0.0,3.0,4.0,6.0,0.0,6.0,0.0,0.0,7.0,3.0,2.0,0.0,6.0,4.0,0.0,10.0,0.0
Hsa-Mir-3613_5p,48.0,4.0,0.0,12.0,12.0,37.0,2.0,7.0,10.0,3.0,23.0,0.0,3.0,0.0,23.0,8.0,15.0,16.0
Hsa-Mir-3614_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3614_5p,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,4.0
Hsa-Mir-3617_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3617_5p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3619_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3619_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-362-P1_3p*,6.0,6.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
Hsa-Mir-362-P1_5p,25.0,11.0,42.0,21.0,16.0,7.0,13.0,54.0,32.0,17.0,14.0,3.0,9.0,10.0,15.0,4.0,66.0,10.0
Hsa-Mir-362-P2_3p/362-P4_3p,152.0,115.0,290.0,69.0,267.0,157.0,117.0,162.0,86.0,133.0,84.0,85.0,65.0,133.0,120.0,54.0,373.0,139.0
Hsa-Mir-362-P2_5p*/362-P5_5p,6.0,3.0,9.0,0.0,4.0,3.0,2.0,14.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0
Hsa-Mir-362-P3_3p,28.0,9.0,43.0,8.0,32.0,30.0,17.0,37.0,15.0,24.0,8.0,16.0,14.0,57.0,20.0,8.0,55.0,22.0
Hsa-Mir-362-P3_5p*,3.0,0.0,6.0,2.0,3.0,0.0,3.0,9.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,13.0,3.0
Hsa-Mir-362-P4_5p*,5.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,5.0
Hsa-Mir-362-P5_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3622_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3622_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3663_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3663_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3667_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3667_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3681_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3681_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3690_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3690_5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hsa-Mir-370_3p,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Hsa-Mir-370_5p*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Hsa-Mir-374-P1_3p,148.0,135.0,15.0,97.0,187.0,131.0,14.0,33.0,45.0,57.0,139.0,25.0,5.0,14.0,103.0,23.0,42.0,76.0
Hsa-Mir-374-P1_5p,94.0,78.0,18.0,64.0,66.0,87.0,42.0,58.0,62.0,67.0,91.0,25.0,18.0,29.0,68.0,32.0,44.0,40.0
Hsa-Mir-374-P2_3p*,7.0,10.0,0.0,5.0,16.0,12.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,4.0
Hsa-Mir-374-P2_5p,60.0,85.0,70.0,100.0,84.0,88.0,53.0,105.0,91.0,89.0,55.0,30.0,35.0,65.0,75.0,23.0,59.0,19.0
Hsa-Mir-375_3p,4127.0,8569.0,1787.0,1843.0,1082.0,1016.0,12526.0,15003.0,6060.0,911.0,2441.0,1154.0,970.0,1043.0,1217.0,4462.0,3676.0,983.0
Hsa-Mir-375_5p*,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Hsa-Mir-376-P1_3p/376-P2_3p/376-P3_3p,3.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Hsa-Mir-376-P1_5p*,16.0,3.0,3.0,0.0,3.0,2.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0
Hsa-Mir-376-P2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-376-P3_5p*/376-P4_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-376-P4_3p,24.0,7.0,7.0,0.0,7.0,8.0,6.0,19.0,11.0,18.0,8.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0
Hsa-Mir-378_3p,1519.0,2198.0,3752.0,2370.0,2609.0,1502.0,5401.0,11595.0,4684.0,8881.0,6716.0,4626.0,433.0,848.0,1395.0,1502.0,3448.0,1332.0
Hsa-Mir-378_5p*,10.0,0.0,25.0,19.0,6.0,12.0,98.0,166.0,96.0,56.0,20.0,28.0,0.0,7.0,13.0,14.0,28.0,10.0
Hsa-Mir-383_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-383_5p,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3909_3p,5.0,3.0,5.0,3.0,0.0,2.0,0.0,2.0,4.0,14.0,7.0,21.0,0.0,3.0,5.0,0.0,4.0,3.0
Hsa-Mir-3909_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3918_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3918_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3924_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3924_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3934_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-3934_5p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0
Hsa-Mir-3940_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
